A woman stands beside her luggage at an airport.	train.conceptset.336_snt.977	purpose.3219	Why do women usually stand beside their luggage at the airport?	stand-01
A woman stands beside her luggage at an airport.	train.conceptset.336_snt.977	time.3220	When do women usually stand beside their luggage at the airport?	stand-01
A woman stands beside her luggage at an airport.	train.conceptset.336_snt.977	ARG0.3221	Who usually stands beside a woman at the airport with her luggage?	stand-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	frame	show-01	show-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	location.3222	Where are tiles and showers usually shown?	show-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	manner.3223	How are tile bathrooms and showers usually shown?	show-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	purpose.3224	Why are tile bathrooms and showers usually shown?	show-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	time.3225	When are tile bathrooms and showers usually shown?	show-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	ARG0.3226	Who usually shows the tile bathroom and shower?	show-01
A bathroom with tile and a shower is shown.	train.conceptset.337_snt.978	ARG2.3227	How often are tile bathrooms and showers usually shown?	show-01
airplane taxiing down a runway	train.conceptset.338_snt.981	frame	taxi-01	taxi-01
airplane taxiing down a runway	train.conceptset.338_snt.981	location.3228	Where do airplanes usually taxi down the runway?	taxi-01
airplane taxiing down a runway	train.conceptset.338_snt.981	manner.3229	How do airplanes usually taxi down the runway?	taxi-01
airplane taxiing down a runway	train.conceptset.338_snt.981	purpose.3230	Why do airplanes usually taxi down the runway?	taxi-01
airplane taxiing down a runway	train.conceptset.338_snt.981	time.3231	When do airplanes usually taxi down the runway?	taxi-01
airplane taxiing down a runway	train.conceptset.338_snt.981	ARG2.3232	Where does the airplane usually taxi down the runway?	taxi-01
airplane taxiing on the runway	train.conceptset.338_snt.982	frame	taxi-01	taxi-01
airplane taxiing on the runway	train.conceptset.338_snt.982	manner.3234	How do airplanes usually taxi on the runway?	taxi-01
airplane taxiing on the runway	train.conceptset.338_snt.982	purpose.3235	Why do airplanes usually taxi on the runway?	taxi-01
airplane taxiing on the runway	train.conceptset.338_snt.982	time.3236	When do airplanes usually taxi onto the runway?	taxi-01
airplane taxiing on the runway	train.conceptset.338_snt.982	ARG1.3237	What does an airplane usually taxi on the runway?	taxi-01
airplane taxiing on the runway	train.conceptset.338_snt.982	ARG2.3238	How often do airplanes usually taxi on the runway?	taxi-01
an airplane taxiing to take off on a runway	train.conceptset.338_snt.983	frame	taxi-01	taxi-01
an airplane taxiing to take off on a runway	train.conceptset.338_snt.983	location.3240	Where do the airplanes usually taxi to take off from the runway?	taxi-01
an airplane taxiing to take off on a runway	train.conceptset.338_snt.983	manner.3241	How do the airplanes usually taxi to take off from the runway?	taxi-01
an airplane taxiing to take off on a runway	train.conceptset.338_snt.983	time.3242	When do the airplanes usually taxi to take off from the runway?	taxi-01
an airplane taxiing to take off on a runway	train.conceptset.338_snt.983	ARG1.3243	What do usually happen when an airplane taxis to take off from the runway?	taxi-01
trunks of healthy cypress trees growing in a swamp	train.conceptset.339_snt.986	frame	grow-03	grow-03
trunks of healthy cypress trees growing in a swamp	train.conceptset.339_snt.986	manner.3246	How do the trunks of healthy cypress trees usually grow in swamps?	grow-03
trunks of healthy cypress trees growing in a swamp	train.conceptset.339_snt.986	purpose.3247	Why do the trunks of healthy cypress trees usually grow in swamps?	grow-03
trunks of healthy cypress trees growing in a swamp	train.conceptset.339_snt.986	time.3248	When do the trunks of healthy cypress trees usually grow in swamps?	grow-03
trunks of healthy cypress trees growing in a swamp	train.conceptset.339_snt.986	ARG0.3249	Who usually grows healthy cypress trees in swamps?	grow-03
trunks of healthy cypress trees growing in a swamp	train.conceptset.339_snt.986	ARG2.3250	How often do the trunks of healthy cypress trees grow in swamps?	grow-03
giraffes walk across the plains	train.conceptset.340_snt.987	frame	walk-01	walk-01
giraffes walk across the plains	train.conceptset.340_snt.987	location.3251	Where do giraffes usually walk across the plains?	walk-01
giraffes walk across the plains	train.conceptset.340_snt.987	manner.3252	How do giraffes usually walk across the plains?	walk-01
giraffes walk across the plains	train.conceptset.340_snt.987	purpose.3253	Why do giraffes usually walk across plains?	walk-01
giraffes walk across the plains	train.conceptset.340_snt.987	time.3254	When do giraffes usually walk across the plains?	walk-01
giraffes walk across the plains	train.conceptset.340_snt.987	ARG1.3255	What does a giraffe usually walk across the plains?	walk-01
A herd of giraffes walking on the plains.	train.conceptset.340_snt.988	frame	walk-01	walk-01
A herd of giraffes walking on the plains.	train.conceptset.340_snt.988	location.3256	Where do giraffes usually walk in the plains?	walk-01
A herd of giraffes walking on the plains.	train.conceptset.340_snt.988	manner.3257	How do giraffes usually walk in the plains?	walk-01
A herd of giraffes walking on the plains.	train.conceptset.340_snt.988	purpose.3258	Why do giraffes usually walk in the plains?	walk-01
A herd of giraffes walking on the plains.	train.conceptset.340_snt.988	time.3259	When do giraffes usually walk in the plains?	walk-01
A herd of giraffes walking on the plains.	train.conceptset.340_snt.988	ARG1.3260	Who do giraffes usually walk in the plains?	walk-01
A giraffe is walking across an open plain.	train.conceptset.340_snt.989	frame	walk-01	walk-01
A giraffe is walking across an open plain.	train.conceptset.340_snt.989	location.3261	Where do giraffes usually walk across open plains?	walk-01
A giraffe is walking across an open plain.	train.conceptset.340_snt.989	manner.3262	How do giraffes usually walk across open plains?	walk-01
A giraffe is walking across an open plain.	train.conceptset.340_snt.989	purpose.3263	Why do giraffes usually walk across open plains?	walk-01
A giraffe is walking across an open plain.	train.conceptset.340_snt.989	time.3264	When do giraffes usually walk across open plains?	walk-01
A giraffe is walking across an open plain.	train.conceptset.340_snt.989	ARG1.3265	What does a giraffe usually walk across open plains?	walk-01
teacher talking to students at the school	train.conceptset.341_snt.991	frame	talk-01	talk-01
teacher talking to students at the school	train.conceptset.341_snt.991	manner.3266	How often do teachers usually talk to students in school?	talk-01
teacher talking to students at the school	train.conceptset.341_snt.991	purpose.3267	Why do teachers usually talk to students in schools?	talk-01
teacher talking to students at the school	train.conceptset.341_snt.991	time.3268	When do teachers usually talk to students in school?	talk-01
teacher talking to students at the school	train.conceptset.341_snt.991	ARG1.3269	What do teachers usually talk about to their students in school?	talk-01
Students are waiting for their teacher at school.	train.conceptset.341_snt.992	frame	wait-01	wait-01
Students are waiting for their teacher at school.	train.conceptset.341_snt.992	manner.3270	How often do students wait for their teachers at the school?	wait-01
Students are waiting for their teacher at school.	train.conceptset.341_snt.992	purpose.3271	Why do students usually wait for their teachers at the school?	wait-01
Students are waiting for their teacher at school.	train.conceptset.341_snt.992	time.3272	When do students usually wait for their teachers at the school?	wait-01
tourists walk on the bridges	train.conceptset.342_snt.993	frame	walk-01	walk-01
tourists walk on the bridges	train.conceptset.342_snt.993	location.3273	Where do tourists usually walk to the bridge from?	walk-01
tourists walk on the bridges	train.conceptset.342_snt.993	manner.3274	How do tourists usually walk to the bridge?	walk-01
tourists walk on the bridges	train.conceptset.342_snt.993	purpose.3275	Why do tourists usually walk on bridges?	walk-01
tourists walk on the bridges	train.conceptset.342_snt.993	time.3276	When do tourists usually walk to the bridge?	walk-01
tourists walk on the bridges	train.conceptset.342_snt.993	ARG1.3277	What does a tourist usually walk on the bridge?	walk-01
tourist walking over a bridge	train.conceptset.342_snt.994	frame	walk-01	walk-01
tourist walking over a bridge	train.conceptset.342_snt.994	location.3278	Where do tourists usually walk over the bridge?	walk-01
tourist walking over a bridge	train.conceptset.342_snt.994	manner.3279	How do tourists usually walk over bridges?	walk-01
tourist walking over a bridge	train.conceptset.342_snt.994	purpose.3280	Why do tourists usually walk over bridges?	walk-01
tourist walking over a bridge	train.conceptset.342_snt.994	time.3281	When do tourists usually walk over the bridge?	walk-01
tourist walking over a bridge	train.conceptset.342_snt.994	ARG1.3282	What do tourists usually walk over the bridge?	walk-01
tourists walk to cross a bridge .	train.conceptset.342_snt.995	frame	walk-01	walk-01
tourists walk to cross a bridge .	train.conceptset.342_snt.995	location.3284	Where do tourists usually walk to cross the bridge?	walk-01
tourists walk to cross a bridge .	train.conceptset.342_snt.995	manner.3285	How do tourists usually walk to cross the bridge?	walk-01
tourists walk to cross a bridge .	train.conceptset.342_snt.995	time.3286	When do tourists usually walk to the bridge to cross?	walk-01
tourists walk to cross a bridge .	train.conceptset.342_snt.995	ARG1.3287	What does a tourist usually walk to cross the bridge?	walk-01
watering flowers in the garden	train.conceptset.343_snt.996	frame	water-01	water-01
watering flowers in the garden	train.conceptset.343_snt.996	manner.3289	How are flowers usually watered in the garden?	water-01
watering flowers in the garden	train.conceptset.343_snt.996	purpose.3290	Why are flowers usually watered in gardens?	water-01
watering flowers in the garden	train.conceptset.343_snt.996	time.3291	When are flowers usually watered in the garden?	water-01
watering flowers in the garden	train.conceptset.343_snt.996	ARG0.3292	Who usually water the flowers in the garden?	water-01
A little is trying to water flowers in a garden.	train.conceptset.343_snt.997	frame	try-01	try-01
A little is trying to water flowers in a garden.	train.conceptset.343_snt.997	location.3293	Where do flowers usually try a little water from the garden?	try-01
A little is trying to water flowers in a garden.	train.conceptset.343_snt.997	manner.3294	How is it that flowers are usually watered a little in the garden?	try-01
A little is trying to water flowers in a garden.	train.conceptset.343_snt.997	purpose.3295	Why do flowers usually get a little watered in the garden?	try-01
A little is trying to water flowers in a garden.	train.conceptset.343_snt.997	time.3296	When do flowers usually try a little water from the garden?	try-01
A little is trying to water flowers in a garden.	train.conceptset.343_snt.997	ARG0.3297	Who usually tries to water the garden a little?	try-01
happy girl watering her flower in the garden with parents	train.conceptset.343_snt.998	frame	water-01	water-01
happy girl watering her flower in the garden with parents	train.conceptset.343_snt.998	manner.3298	How is it that the happy girls with their parents usually water their flowers in the garden?	water-01
happy girl watering her flower in the garden with parents	train.conceptset.343_snt.998	purpose.3299	Why do happy girls with their parents usually water their flowers in the garden?	water-01
happy girl watering her flower in the garden with parents	train.conceptset.343_snt.998	time.3300	When is the happy girl with her parents usually watering her flowers in the garden?	water-01
A large cat lies down next to a laptop.	train.conceptset.344_snt.1000	frame	lie-down-15	lie-down-15
A large cat lies down next to a laptop.	train.conceptset.344_snt.1000	location.3301	Where does large cats usually lie down next to laptops?	lie-down-15
A large cat lies down next to a laptop.	train.conceptset.344_snt.1000	manner.3302	How is a large cat usually lying down next to a laptop?	lie-down-15
A large cat lies down next to a laptop.	train.conceptset.344_snt.1000	purpose.3303	Why do large cats usually lie down next to the laptop?	lie-down-15
A large cat lies down next to a laptop.	train.conceptset.344_snt.1000	time.3304	When does a large cat usually lie down next to a laptop?	lie-down-15
There is a cat lying on top of the laptop.	train.conceptset.344_snt.1001	frame	lie-07	lie-07
There is a cat lying on top of the laptop.	train.conceptset.344_snt.1001	location.3305	Where do cats usually lie on top of the laptop?	lie-07
There is a cat lying on top of the laptop.	train.conceptset.344_snt.1001	manner.3306	How do cats usually lie on top of the laptop?	lie-07
There is a cat lying on top of the laptop.	train.conceptset.344_snt.1001	purpose.3307	Why do cats usually lie on top of the laptop?	lie-07
There is a cat lying on top of the laptop.	train.conceptset.344_snt.1001	time.3308	When does the cat usually lie on top of the laptop?	lie-07
cat lies on a book	train.conceptset.345_snt.1002	frame	lie-08	lie-08
cat lies on a book	train.conceptset.345_snt.1002	manner.3309	How do cats usually lie in a book?	lie-08
cat lies on a book	train.conceptset.345_snt.1002	purpose.3310	Why do cats usually lie in books?	lie-08
cat lies on a book	train.conceptset.345_snt.1002	time.3311	When does a cat usually lie in a book?	lie-08
cat lies on a book	train.conceptset.345_snt.1002	ARG1.3312	What does a cat usually lie about in a book?	lie-08
little cat lying on the book	train.conceptset.345_snt.1003	frame	lie-07	lie-07
little cat lying on the book	train.conceptset.345_snt.1003	location.3315	Where do little cats usually lie in the book?	lie-07
little cat lying on the book	train.conceptset.345_snt.1003	manner.3316	How is it that little cats are usually lying on the book?	lie-07
little cat lying on the book	train.conceptset.345_snt.1003	purpose.3317	Why do little cats usually lie on the book?	lie-07
little cat lying on the book	train.conceptset.345_snt.1003	time.3318	When is the little cat usually lying on the book?	lie-07
sun rise at the beach	train.conceptset.347_snt.1008	frame	rise-01	rise-01
sun rise at the beach	train.conceptset.347_snt.1008	manner.3319	How does the sun usually rise from the beach?	rise-01
sun rise at the beach	train.conceptset.347_snt.1008	purpose.3320	Why does the sun usually rise at the beach?	rise-01
sun rise at the beach	train.conceptset.347_snt.1008	time.3321	When does the sun usually rise at the beach?	rise-01
sun rise at the beach	train.conceptset.347_snt.1008	ARG0.3322	Who usually rises from the beach?	rise-01
sun rise at the beach	train.conceptset.347_snt.1008	ARG2.3323	How often does the sun usually rise at the beach?	rise-01
sun rise at the beach	train.conceptset.347_snt.1008	ARG4.3325	Where does the sun usually rise from the beach?	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	frame	rise-01	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	manner.3326	How does the sun usually rise over the beach?	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	purpose.3327	Why do sun usually rise over the beach?	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	time.3328	When does the sun usually rise over the beach?	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	ARG0.3329	Who usually rises over the beach?	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	ARG3.3331	How often does the sun usually rise over the beach?	rise-01
sun rising over the beach	train.conceptset.347_snt.1009	ARG4.3332	Where does the sun usually rise over the beach?	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	frame	rise-01	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	manner.3333	How does the beautiful sun usually wake up at the beach?	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	purpose.3334	Why do the beautiful sun usually rise at the beach?	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	time.3335	When does the beautiful sun usually rise at the beach?	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	ARG0.3336	Who usually wakes up to a beautiful sun at the beach?	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	ARG2.3337	How often does the beautiful sun usually rise at the beach?	rise-01
beautiful sun rise on the beach	train.conceptset.347_snt.1010	ARG4.3339	Where does the beautiful sun usually rise from the beach?	rise-01
Two motorcycles parked in a parking space.	train.conceptset.348_snt.1011	frame	park-01	park-01
Two motorcycles parked in a parking space.	train.conceptset.348_snt.1011	location.3340	Where do two motorcycles usually park in a parking space?	park-01
Two motorcycles parked in a parking space.	train.conceptset.348_snt.1011	manner.3341	How do two motorcycles usually park in a parking space?	park-01
Two motorcycles parked in a parking space.	train.conceptset.348_snt.1011	purpose.3342	Why do two motorcycles usually park in a parking space?	park-01
Two motorcycles parked in a parking space.	train.conceptset.348_snt.1011	time.3343	When do two motorcycles usually park in a parking space?	park-01
Two motorcycles parked in a parking space.	train.conceptset.348_snt.1011	ARG0.3344	Who usually park two motorcycles in a parking space?	park-01
An orange motorcycle parked on top of a parking space.	train.conceptset.348_snt.1012	frame	park-01	park-01
An orange motorcycle parked on top of a parking space.	train.conceptset.348_snt.1012	location.3345	Where do orange motor cycles usually park at the top of the parking space?	park-01
An orange motorcycle parked on top of a parking space.	train.conceptset.348_snt.1012	manner.3346	How do orange motorcycles usually park at the top of the parking space?	park-01
An orange motorcycle parked on top of a parking space.	train.conceptset.348_snt.1012	purpose.3347	Why do orange motorcycles usually park at the top of parking spaces?	park-01
An orange motorcycle parked on top of a parking space.	train.conceptset.348_snt.1012	time.3348	When do orange motor cycles usually park at the top of the parking space?	park-01
An orange motorcycle parked on top of a parking space.	train.conceptset.348_snt.1012	ARG0.3349	Who usually park an orange motor cycle at the top of the parking space?	park-01
Several motorcycles are parked close together in numbered spaces.	train.conceptset.348_snt.1013	frame	park-01	park-01
Several motorcycles are parked close together in numbered spaces.	train.conceptset.348_snt.1013	location.3350	Where do several motorcycles usually park close together in a number of spaces?	park-01
Several motorcycles are parked close together in numbered spaces.	train.conceptset.348_snt.1013	purpose.3351	Why do several motorcycles usually park close together in a number of spaces?	park-01
Several motorcycles are parked close together in numbered spaces.	train.conceptset.348_snt.1013	time.3352	When do several motorcycles usually park close together in a number of spaces?	park-01
Several motorcycles are parked close together in numbered spaces.	train.conceptset.348_snt.1013	ARG0.3353	Who usually park several motorcycles close together in a number of spaces?	park-01
students working with a teacher	train.conceptset.349_snt.1014	frame	work-01	work-01
students working with a teacher	train.conceptset.349_snt.1014	location.3354	Where do students usually work for teachers?	work-01
students working with a teacher	train.conceptset.349_snt.1014	manner.3355	How do students usually work with teachers?	work-01
students working with a teacher	train.conceptset.349_snt.1014	purpose.3356	Why do students usually work for teachers?	work-01
students working with a teacher	train.conceptset.349_snt.1014	time.3357	When do students usually work for teachers?	work-01
students working with a teacher	train.conceptset.349_snt.1014	ARG1.3358	What do students usually work for teachers?	work-01
students working with a teacher	train.conceptset.349_snt.1014	ARG2.3359	Who do students usually work with teachers?	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	frame	work-01	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	location.3361	Where do deaf teachers usually work with deaf students with hearing impairments?	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	manner.3362	How do deaf teachers usually work with deaf students with hearing impairments?	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	purpose.3363	Why do deaf teachers usually work with deaf students with hearing impairments?	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	time.3364	When do deaf teachers usually work with deaf students with hearing impairments?	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	ARG1.3365	What do deaf teachers usually work with deaf students with hearing impairments?	work-01
teacher of the deaf works with a hearing impaired student	train.conceptset.349_snt.1015	ARG2.3366	Who do deaf teachers usually work with deaf students with hearing impairments?	work-01
teacher and student working together during the training .	train.conceptset.349_snt.1016	frame	work-01	work-01
teacher and student working together during the training .	train.conceptset.349_snt.1016	location.3368	Where do teachers and students usually work together during training?	work-01
teacher and student working together during the training .	train.conceptset.349_snt.1016	purpose.3369	Why do teachers and students usually work together when training?	work-01
teacher and student working together during the training .	train.conceptset.349_snt.1016	ARG1.3370	What do teachers and students usually work together on when training?	work-01
teacher and student working together during the training .	train.conceptset.349_snt.1016	ARG2.3371	Who do teachers and students usually work together when training?	work-01
teacher and student working together during the training .	train.conceptset.349_snt.1016	ARG3.3372	What do teachers and students usually work together when training?	work-01
airplane takes off in the sky	train.conceptset.350_snt.1017	frame	take-off-19	take-off-19
airplane takes off in the sky	train.conceptset.350_snt.1017	manner.3374	How do airplanes usually takeoff in the sky?	take-off-19
airplane takes off in the sky	train.conceptset.350_snt.1017	purpose.3375	Why do airplanes usually take off in the sky?	take-off-19
airplane takes off in the sky	train.conceptset.350_snt.1017	time.3376	When do airplanes usually take off in the sky?	take-off-19
airplane takes off in the sky	train.conceptset.350_snt.1017	ARG2.3377	How often do aeroplanes take off in the sky?	take-off-19
An airplane is taking off into the sky.	train.conceptset.350_snt.1018	frame	take-off-19	take-off-19
An airplane is taking off into the sky.	train.conceptset.350_snt.1018	location.3378	Where do airplanes usually takeoff from the sky?	take-off-19
An airplane is taking off into the sky.	train.conceptset.350_snt.1018	manner.3379	How do airplanes usually takeoff into the sky?	take-off-19
An airplane is taking off into the sky.	train.conceptset.350_snt.1018	purpose.3380	Why do airplanes usually take off for the sky?	take-off-19
An airplane is taking off into the sky.	train.conceptset.350_snt.1018	time.3381	When does the airplane usually take off for the sky?	take-off-19
An airplane is taking off into the sky.	train.conceptset.350_snt.1018	ARG2.3382	How often do aeroplanes take off for the sky?	take-off-19
An airplane takes off under a cloudy sky.	train.conceptset.350_snt.1019	frame	take-off-19	take-off-19
An airplane takes off under a cloudy sky.	train.conceptset.350_snt.1019	manner.3383	How do airplanes usually takeoff under cloudy skies?	take-off-19
An airplane takes off under a cloudy sky.	train.conceptset.350_snt.1019	purpose.3384	Why do airplanes usually take off under cloudy skies?	take-off-19
An airplane takes off under a cloudy sky.	train.conceptset.350_snt.1019	time.3385	When do airplanes usually take off under cloudy skies?	take-off-19
An airplane takes off under a cloudy sky.	train.conceptset.350_snt.1019	ARG2.3386	Where do airplanes usually takeoff under cloudy skies?	take-off-19
A man grinds a rail on his skateboard.	train.conceptset.351_snt.1020	frame	grind-01	grind-01
A man grinds a rail on his skateboard.	train.conceptset.351_snt.1020	location.3387	Where do men usually grind rail with their skateboard?	grind-01
A man grinds a rail on his skateboard.	train.conceptset.351_snt.1020	manner.3388	How do men usually grind rail with their skateboard?	grind-01
A man grinds a rail on his skateboard.	train.conceptset.351_snt.1020	purpose.3389	Why do men usually grind rail with their skateboard?	grind-01
A man grinds a rail on his skateboard.	train.conceptset.351_snt.1020	time.3390	When do men usually grind rail with their skateboard?	grind-01
The teenage boy is grinding a skateboard on a steep rail.	train.conceptset.351_snt.1021	frame	grind-01	grind-01
The teenage boy is grinding a skateboard on a steep rail.	train.conceptset.351_snt.1021	location.3392	Where does a teenage boy usually grind his skateboard against a steep rail?	grind-01
The teenage boy is grinding a skateboard on a steep rail.	train.conceptset.351_snt.1021	manner.3393	How do teenage boys usually grind their skateboard against the steep rail?	grind-01
The teenage boy is grinding a skateboard on a steep rail.	train.conceptset.351_snt.1021	purpose.3394	Why do teenage boys usually grind their skateboard onto steep rail?	grind-01
The teenage boy is grinding a skateboard on a steep rail.	train.conceptset.351_snt.1021	time.3395	When does a teenage boy usually grind his skateboard against a steep rail?	grind-01
A skateboarder in black, brown, and white is grinding his skateboard along a low rail	train.conceptset.351_snt.1022	frame	grind-01	grind-01
A skateboarder in black, brown, and white is grinding his skateboard along a low rail	train.conceptset.351_snt.1022	location.3396	Black, brown and white skateboarders usually grind along the low rail.	grind-01
A skateboarder in black, brown, and white is grinding his skateboard along a low rail	train.conceptset.351_snt.1022	manner.3397	How do black, brown and white skateboarders usually grind along the low rail?	grind-01
A skateboarder in black, brown, and white is grinding his skateboard along a low rail	train.conceptset.351_snt.1022	purpose.3398	Why do black, brown and white skateboarders usually grind along the low rail?	grind-01
A skateboarder in black, brown, and white is grinding his skateboard along a low rail	train.conceptset.351_snt.1022	time.3399	When do black, brown and white skateboarders usually grind along the low rail?	grind-01
The furniture in the large living room looks new.	train.conceptset.352_snt.1023	frame	look-02	look-02
The furniture in the large living room looks new.	train.conceptset.352_snt.1023	location.3401	Where does furniture in large living rooms usually look new?	look-02
The furniture in the large living room looks new.	train.conceptset.352_snt.1023	manner.3402	How does furniture in a large living room usually look new?	look-02
The furniture in the large living room looks new.	train.conceptset.352_snt.1023	purpose.3403	Why do large living room furniture usually look new?	look-02
The furniture in the large living room looks new.	train.conceptset.352_snt.1023	time.3404	When does furniture in large living rooms usually look new?	look-02
The furniture in the large living room looks new.	train.conceptset.352_snt.1023	ARG2.3405	Does furniture in large living rooms usually look new?	look-02
this piece of furniture could look good in any room .	train.conceptset.352_snt.1024	frame	possible-01	possible-01
this piece of furniture could look good in any room .	train.conceptset.352_snt.1024	location.3406	Where does this furniture usually look good in any room?	possible-01
this piece of furniture could look good in any room .	train.conceptset.352_snt.1024	manner.3407	How can this furniture piece usually look good in any room?	possible-01
this piece of furniture could look good in any room .	train.conceptset.352_snt.1024	purpose.3408	Why are these furniture pieces usually able to look good in any room?	possible-01
this piece of furniture could look good in any room .	train.conceptset.352_snt.1024	time.3409	When is this furniture usually able to look good in any room?	possible-01
A train traveling along tracks in a forest.	train.conceptset.353_snt.1026	frame	travel-01	travel-01
A train traveling along tracks in a forest.	train.conceptset.353_snt.1026	manner.3410	How do trains usually travel along the track from the forest?	travel-01
A train traveling along tracks in a forest.	train.conceptset.353_snt.1026	purpose.3411	Why do trains usually travel along the track in the forest?	travel-01
A train traveling along tracks in a forest.	train.conceptset.353_snt.1026	time.3412	When do trains usually travel along the track from the forest?	travel-01
A train traveling along tracks in a forest.	train.conceptset.353_snt.1026	ARG2.3413	In the forest, which direction does the train usually travel along the track?	travel-01
Cargo train is traveling on a track next to a forest.	train.conceptset.353_snt.1027	frame	travel-01	travel-01
Cargo train is traveling on a track next to a forest.	train.conceptset.353_snt.1027	location.3415	Where do cargo trains usually travel on the tracks next to the forest?	travel-01
Cargo train is traveling on a track next to a forest.	train.conceptset.353_snt.1027	manner.3416	How do cargo trains usually travel on tracks next to the forest?	travel-01
Cargo train is traveling on a track next to a forest.	train.conceptset.353_snt.1027	purpose.3417	Why do cargo trains usually travel on tracks next to the forest?	travel-01
Cargo train is traveling on a track next to a forest.	train.conceptset.353_snt.1027	time.3418	When do cargo trains usually travel on tracks next to the forest?	travel-01
Cargo train is traveling on a track next to a forest.	train.conceptset.353_snt.1027	ARG2.3419	How often do cargo trains usually travel on tracks next to the forest?	travel-01
A train traveling past a forest filled with green trees.	train.conceptset.353_snt.1028	frame	travel-01	travel-01
A train traveling past a forest filled with green trees.	train.conceptset.353_snt.1028	location.3421	Where does the train usually travel past the green trees?	travel-01
A train traveling past a forest filled with green trees.	train.conceptset.353_snt.1028	manner.3422	How does the train usually travel past the green trees?	travel-01
A train traveling past a forest filled with green trees.	train.conceptset.353_snt.1028	purpose.3423	Why do trains usually travel past lush green trees?	travel-01
A train traveling past a forest filled with green trees.	train.conceptset.353_snt.1028	time.3424	When do the trains usually travel past the green trees?	travel-01
A train traveling past a forest filled with green trees.	train.conceptset.353_snt.1028	ARG1.3425	What does the train usually travel through the green trees filled forests?	travel-01
A plane on the tarmac is parked at a gate.	train.conceptset.354_snt.1030	frame	park-01	park-01
A plane on the tarmac is parked at a gate.	train.conceptset.354_snt.1030	manner.3428	How do planes usually park in the tarmac?	park-01
A plane on the tarmac is parked at a gate.	train.conceptset.354_snt.1030	purpose.3429	Why do planes usually park in the tarmac?	park-01
A plane on the tarmac is parked at a gate.	train.conceptset.354_snt.1030	time.3430	When do planes usually park at the gate on the tarmac?	park-01
A plane on the tarmac is parked at a gate.	train.conceptset.354_snt.1030	ARG0.3431	Who usually park the plane in the gate on the tarmac?	park-01
Several Air Asia planes parked at their gates	train.conceptset.354_snt.1031	frame	park-01	park-01
Several Air Asia planes parked at their gates	train.conceptset.354_snt.1031	location.3432	Where do several air asian planes usually park at their gates?	park-01
Several Air Asia planes parked at their gates	train.conceptset.354_snt.1031	manner.3433	How do several air asian planes usually park at their gates?	park-01
Several Air Asia planes parked at their gates	train.conceptset.354_snt.1031	purpose.3434	Why do several air asian planes usually park at their gates?	park-01
Several Air Asia planes parked at their gates	train.conceptset.354_snt.1031	time.3435	When do several air asian planes usually park at their gates?	park-01
Several Air Asia planes parked at their gates	train.conceptset.354_snt.1031	ARG0.3436	Who usually park several Air Asia planes at their gates?	park-01
the cat sleeps in a basket	train.conceptset.355_snt.1032	frame	sleep-01	sleep-01
the cat sleeps in a basket	train.conceptset.355_snt.1032	manner.3437	How do cats usually sleep in baskets?	sleep-01
the cat sleeps in a basket	train.conceptset.355_snt.1032	purpose.3438	Why do cats usually sleep in baskets?	sleep-01
the cat sleeps in a basket	train.conceptset.355_snt.1032	time.3439	When does the cat usually sleep in the basket?	sleep-01
the cat sleeps in a basket	train.conceptset.355_snt.1032	ARG1.3440	What does the cat usually sleep in the basket?	sleep-01
the cat sleeps in a basket	train.conceptset.355_snt.1032	ARG2.3441	Is the cat usually sleeping in the basket?	sleep-01
cat sleeping on a wooden basket	train.conceptset.355_snt.1033	frame	sleep-01	sleep-01
cat sleeping on a wooden basket	train.conceptset.355_snt.1033	manner.3442	How do cats usually sleep in wood baskets?	sleep-01
cat sleeping on a wooden basket	train.conceptset.355_snt.1033	purpose.3443	Why do cats usually sleep in wood baskets?	sleep-01
cat sleeping on a wooden basket	train.conceptset.355_snt.1033	time.3444	When does the cat usually sleep in a wood basket?	sleep-01
